table value,free-free value,ratio,frequency(Hz),temperature(K),density(g/cm3)
1.45872e-10,4.67229e-10,0.312206,4.29991e+15,2.61102e+06,4.6416e-08
3.98648e-11,1.43358e-10,0.278079,7.64641e+15,2.61102e+06,4.6416e-08
1.40083e-11,4.29982e-11,0.32579,1.35973e+16,2.61102e+06,4.6416e-08
2.92017e-12,1.24065e-11,0.235375,2.41799e+16,2.61102e+06,4.6416e-08
7.94085e-13,3.35893e-12,0.23641,4.29991e+16,2.61102e+06,4.6416e-08
5.83263e-13,8.2521e-13,0.706806,7.64641e+16,2.61102e+06,4.6416e-08
3.35379e-13,1.78464e-13,1.87926,1.35973e+17,2.61102e+06,4.6416e-08
1.02644e-11,3.41697e-14,300.396,2.41799e+17,2.61102e+06,4.6416e-08
1.02491e-10,6.14605e-15,16675.9,4.29991e+17,2.61102e+06,4.6416e-08
3.55941e-09,1.09336e-15,3.25549e+06,7.64641e+17,2.61102e+06,4.6416e-08
9.33333e-09,1.94435e-16,4.80022e+07,1.35973e+18,2.61102e+06,4.6416e-08
1.35938e-07,2.55764e-07,0.531499,2.41799e+14,2.61102e+06,5.9948e-08
3.91982e-08,8.0738e-08,0.485498,4.29991e+14,2.61102e+06,5.9948e-08
1.11725e-08,2.54536e-08,0.438937,7.64641e+14,2.61102e+06,5.9948e-08
3.15303e-09,8.00552e-09,0.393856,1.35973e+15,2.61102e+06,5.9948e-08
8.81116e-10,2.5072e-09,0.351435,2.41799e+15,2.61102e+06,5.9948e-08
2.43443e-10,7.79371e-10,0.312358,4.29991e+15,2.61102e+06,5.9948e-08
6.65723e-11,2.39131e-10,0.278393,7.64641e+15,2.61102e+06,5.9948e-08
2.34277e-11,7.17239e-11,0.326637,1.35973e+16,2.61102e+06,5.9948e-08
4.90902e-12,2.06948e-11,0.23721,2.41799e+16,2.61102e+06,5.9948e-08
1.34877e-12,5.60293e-12,0.240726,4.29991e+16,2.61102e+06,5.9948e-08
9.7937e-13,1.37651e-12,0.71149,7.64641e+16,2.61102e+06,5.9948e-08
6.69319e-13,2.9769e-13,2.24838,1.35973e+17,2.61102e+06,5.9948e-08
1.71463e-11,5.69975e-14,300.826,2.41799e+17,2.61102e+06,5.9948e-08
1.71565e-10,1.0252e-14,16734.7,4.29991e+17,2.61102e+06,5.9948e-08
5.10092e-09,1.8238e-15,2.79687e+06,7.64641e+17,2.61102e+06,5.9948e-08
1.21605e-08,3.24331e-16,3.74939e+07,1.35973e+18,2.61102e+06,5.9948e-08
2.2675e-07,4.26641e-07,0.531476,2.41799e+14,2.61102e+06,7.7426e-08
6.53863e-08,1.3468e-07,0.485494,4.29991e+14,2.61102e+06,7.7426e-08
1.86364e-08,4.24593e-08,0.438924,7.64641e+14,2.61102e+06,7.7426e-08
5.25963e-09,1.33541e-08,0.393859,1.35973e+15,2.61102e+06,7.7426e-08
1.46993e-09,4.18227e-09,0.351467,2.41799e+15,2.61102e+06,7.7426e-08
4.06246e-10,1.30007e-09,0.312479,4.29991e+15,2.61102e+06,7.7426e-08
1.11145e-10,3.98896e-10,0.278632,7.64641e+15,2.61102e+06,7.7426e-08
3.91574e-11,1.19643e-10,0.327285,1.35973e+16,2.61102e+06,7.7426e-08
8.23735e-12,3.45212e-11,0.238617,2.41799e+16,2.61102e+06,7.7426e-08
2.28112e-12,9.34629e-12,0.244067,4.29991e+16,2.61102e+06,7.7426e-08
1.64197e-12,2.29616e-12,0.715095,7.64641e+16,2.61102e+06,7.7426e-08
1.2584e-12,4.96579e-13,2.53415,1.35973e+17,2.61102e+06,7.7426e-08
2.86329e-11,9.50779e-14,301.152,2.41799e+17,2.61102e+06,7.7426e-08
2.86964e-10,1.71015e-14,16780,4.29991e+17,2.61102e+06,7.7426e-08
7.42848e-09,3.04229e-15,2.44174e+06,7.64641e+17,2.61102e+06,7.7426e-08
1.58832e-08,5.4102e-16,2.93578e+07,1.35973e+18,2.61102e+06,7.7426e-08
3.7824e-07,7.11687e-07,0.531469,2.41799e+14,2.61102e+06,1e-07
1.0907e-07,2.24662e-07,0.485486,4.29991e+14,2.61102e+06,1e-07
3.1087e-08,7.08271e-08,0.438914,7.64641e+14,2.61102e+06,1e-07
8.774e-09,2.22762e-08,0.393874,1.35973e+15,2.61102e+06,1e-07
2.4522e-09,6.97652e-09,0.351493,2.41799e+15,2.61102e+06,1e-07
6.7771e-10,2.16868e-09,0.312499,4.29991e+15,2.61102e+06,1e-07
1.8546e-10,6.65405e-10,0.278718,7.64641e+15,2.61102e+06,1e-07
6.5358e-11,1.99579e-10,0.32748,1.35973e+16,2.61102e+06,1e-07
1.3772e-11,5.75854e-11,0.239158,2.41799e+16,2.61102e+06,1e-07
3.82e-12,1.55907e-11,0.245018,4.29991e+16,2.61102e+06,1e-07
2.7644e-12,3.83027e-12,0.721725,7.64641e+16,2.61102e+06,1e-07
2.1576e-12,8.28351e-13,2.60469,1.35973e+17,2.61102e+06,1e-07
4.7758e-11,1.58601e-13,301.12,2.41799e+17,2.61102e+06,1e-07
4.7784e-10,2.85273e-14,16750.3,4.29991e+17,2.61102e+06,1e-07
1.024e-08,5.07489e-15,2.01778e+06,7.64641e+17,2.61102e+06,1e-07
2.0672e-08,9.02484e-16,2.29057e+07,1.35973e+18,2.61102e+06,1e-07
6.30911e-07,1.18707e-06,0.531483,2.41799e+14,2.61102e+06,1.2915e-07
1.81934e-07,3.74729e-07,0.485507,4.29991e+14,2.61102e+06,1.2915e-07
5.18537e-08,1.18138e-07,0.438926,7.64641e+14,2.61102e+06,1.2915e-07
1.46366e-08,3.7156e-08,0.393922,1.35973e+15,2.61102e+06,1.2915e-07
4.09044e-09,1.16366e-08,0.351514,2.41799e+15,2.61102e+06,1.2915e-07
1.13044e-09,3.61729e-09,0.312509,4.29991e+15,2.61102e+06,1.2915e-07
3.09392e-10,1.10988e-09,0.278762,7.64641e+15,2.61102e+06,1.2915e-07
1.09041e-10,3.32892e-10,0.327558,1.35973e+16,2.61102e+06,1.2915e-07
2.29939e-11,9.60509e-11,0.239392,2.41799e+16,2.61102e+06,1.2915e-07
6.3782e-12,2.60049e-11,0.24527,4.29991e+16,2.61102e+06,1.2915e-07
4.65147e-12,6.38878e-12,0.728068,7.64641e+16,2.61102e+06,1.2915e-07
3.61168e-12,1.38167e-12,2.614,1.35973e+17,2.61102e+06,1.2915e-07
7.96326e-11,2.64542e-13,301.02,2.41799e+17,2.61102e+06,1.2915e-07
7.95022e-10,4.75828e-14,16708.2,4.29991e+17,2.61102e+06,1.2915e-07
1.3925e-08,8.46478e-15,1.64505e+06,7.64641e+17,2.61102e+06,1.2915e-07
2.68929e-08,1.50532e-15,1.78653e+07,1.35973e+18,2.61102e+06,1.2915e-07
1.05245e-06,1.98031e-06,0.531459,2.41799e+14,2.61102e+06,1.6681e-07
3.03477e-07,6.25134e-07,0.48546,4.29991e+14,2.61102e+06,1.6681e-07
8.6501e-08,1.97081e-07,0.438912,7.64641e+14,2.61102e+06,1.6681e-07
2.4416e-08,6.19847e-08,0.393903,1.35973e+15,2.61102e+06,1.6681e-07
6.8237e-09,1.94126e-08,0.351509,2.41799e+15,2.61102e+06,1.6681e-07
1.88579e-09,6.03447e-09,0.312503,4.29991e+15,2.61102e+06,1.6681e-07
5.16177e-10,1.85153e-09,0.278784,7.64641e+15,2.61102e+06,1.6681e-07
1.81923e-10,5.5534e-10,0.327589,1.35973e+16,2.61102e+06,1.6681e-07
3.8388e-11,1.60235e-10,0.239573,2.41799e+16,2.61102e+06,1.6681e-07
1.06481e-11,4.3382e-11,0.245451,4.29991e+16,2.61102e+06,1.6681e-07
7.81155e-12,1.06579e-11,0.732932,7.64641e+16,2.61102e+06,1.6681e-07
6.04152e-12,2.30493e-12,2.62113,1.35973e+17,2.61102e+06,1.6681e-07
1.32801e-10,4.41317e-13,300.919,2.41799e+17,2.61102e+06,1.6681e-07
1.32362e-09,7.93789e-14,16674.7,4.29991e+17,2.61102e+06,1.6681e-07
1.91531e-08,1.41212e-14,1.35634e+06,7.64641e+17,2.61102e+06,1.6681e-07
3.50585e-08,2.51121e-15,1.39608e+07,1.35973e+18,2.61102e+06,1.6681e-07
1.75553e-06,3.30325e-06,0.531456,2.41799e+14,2.61102e+06,2.1544e-07
5.06219e-07,1.04275e-06,0.485464,4.29991e+14,2.61102e+06,2.1544e-07
1.44289e-07,3.2874e-07,0.438915,7.64641e+14,2.61102e+06,2.1544e-07
4.07289e-08,1.03393e-07,0.393922,1.35973e+15,2.61102e+06,2.1544e-07
1.13828e-08,3.23811e-08,0.351525,2.41799e+15,2.61102e+06,2.1544e-07
3.14564e-09,1.00658e-08,0.312508,4.29991e+15,2.61102e+06,2.1544e-07
8.61092e-10,3.08844e-09,0.278812,7.64641e+15,2.61102e+06,2.1544e-07
3.0349e-10,9.26333e-10,0.327626,1.35973e+16,2.61102e+06,2.1544e-07
6.40719e-11,2.67279e-10,0.239719,2.41799e+16,2.61102e+06,2.1544e-07
1.77727e-11,7.23633e-11,0.245604,4.29991e+16,2.61102e+06,2.1544e-07
1.30975e-11,1.77779e-11,0.736725,7.64641e+16,2.61102e+06,2.1544e-07
1.00992e-11,3.84474e-12,2.62675,1.35973e+17,2.61102e+06,2.1544e-07
2.21472e-10,7.36137e-13,300.857,2.41799e+17,2.61102e+06,2.1544e-07
2.2046e-09,1.32408e-13,16650.1,4.29991e+17,2.61102e+06,2.1544e-07
2.66822e-08,2.35548e-14,1.13277e+06,7.64641e+17,2.61102e+06,2.1544e-07
4.58198e-08,4.18883e-15,1.09386e+07,1.35973e+18,2.61102e+06,2.1544e-07
2.92841e-06,5.5105e-06,0.531424,2.41799e+14,2.61102e+06,2.7826e-07
8.44436e-07,1.73952e-06,0.485441,4.29991e+14,2.61102e+06,2.7826e-07
2.40689e-07,5.48405e-07,0.43889,7.64641e+14,2.61102e+06,2.7826e-07
6.79455e-08,1.72481e-07,0.39393,1.35973e+15,2.61102e+06,2.7826e-07
1.89907e-08,5.40182e-08,0.351561,2.41799e+15,2.61102e+06,2.7826e-07
5.24798e-09,1.67918e-08,0.312533,4.29991e+15,2.61102e+06,2.7826e-07
1.4376e-09,5.15214e-09,0.27903,7.64641e+15,2.61102e+06,2.7826e-07
5.07045e-10,1.54531e-09,0.328119,1.35973e+16,2.61102e+06,2.7826e-07
1.07202e-10,4.45876e-10,0.240431,2.41799e+16,2.61102e+06,2.7826e-07
2.96876e-11,1.20717e-10,0.245928,4.29991e+16,2.61102e+06,2.7826e-07
2.23571e-11,2.96572e-11,0.753849,7.64641e+16,2.61102e+06,2.7826e-07
1.69257e-11,6.41381e-12,2.63895,1.35973e+17,2.61102e+06,2.7826e-07
3.69223e-10,1.22803e-12,300.664,2.41799e+17,2.61102e+06,2.7826e-07
3.61293e-09,2.20883e-13,16356.7,4.29991e+17,2.61102e+06,2.7826e-07
3.56729e-08,3.92942e-14,907842,7.64641e+17,2.61102e+06,2.7826e-07
5.97118e-08,6.98781e-15,8.54514e+06,1.35973e+18,2.61102e+06,2.7826e-07
4.88469e-06,9.19173e-06,0.531423,2.41799e+14,2.61102e+06,3.5938e-07
1.40855e-06,2.90159e-06,0.485441,4.29991e+14,2.61102e+06,3.5938e-07
4.01463e-07,9.1476e-07,0.438873,7.64641e+14,2.61102e+06,3.5938e-07
1.13345e-07,2.87705e-07,0.393962,1.35973e+15,2.61102e+06,3.5938e-07
3.16819e-08,9.01045e-08,0.351612,2.41799e+15,2.61102e+06,3.5938e-07
8.75522e-09,2.80093e-08,0.312582,4.29991e+15,2.61102e+06,3.5938e-07
2.39983e-09,8.59397e-09,0.279246,7.64641e+15,2.61102e+06,3.5938e-07
8.46951e-10,2.57764e-09,0.328576,1.35973e+16,2.61102e+06,3.5938e-07
1.79313e-10,7.43739e-10,0.241096,2.41799e+16,2.61102e+06,3.5938e-07
4.95801e-11,2.0136e-10,0.246226,4.29991e+16,2.61102e+06,3.5938e-07
3.80691e-11,4.94694e-11,0.769549,7.64641e+16,2.61102e+06,3.5938e-07
2.83497e-11,1.06985e-11,2.64988,1.35973e+17,2.61102e+06,3.5938e-07
6.15546e-10,2.0484e-12,300.501,2.41799e+17,2.61102e+06,3.5938e-07
5.92618e-09,3.68442e-13,16084.4,4.29991e+17,2.61102e+06,3.5938e-07
4.751e-08,6.55443e-14,724854,7.64641e+17,2.61102e+06,3.5938e-07
7.79028e-08,1.16559e-14,6.68353e+06,1.35973e+18,2.61102e+06,3.5938e-07
8.14786e-06,1.53329e-05,0.531397,2.41799e+14,2.61102e+06,4.6416e-07
2.34958e-06,4.84021e-06,0.485429,4.29991e+14,2.61102e+06,4.6416e-07
6.6969e-07,1.52593e-06,0.438873,7.64641e+14,2.61102e+06,4.6416e-07
1.89076e-07,4.79928e-07,0.393967,1.35973e+15,2.61102e+06,4.6416e-07
5.28539e-08,1.50305e-07,0.351644,2.41799e+15,2.61102e+06,4.6416e-07
1.46057e-08,4.67229e-08,0.312603,4.29991e+15,2.61102e+06,4.6416e-07
4.00556e-09,1.43358e-08,0.27941,7.64641e+15,2.61102e+06,4.6416e-07
1.41434e-09,4.29982e-09,0.328931,1.35973e+16,2.61102e+06,4.6416e-07
2.9975e-10,1.24065e-09,0.241608,2.41799e+16,2.61102e+06,4.6416e-07
8.27829e-11,3.35893e-10,0.246456,4.29991e+16,2.61102e+06,4.6416e-07
6.4509e-11,8.2521e-11,0.781728,7.64641e+16,2.61102e+06,4.6416e-07
4.74418e-11,1.78464e-11,2.65834,1.35973e+17,2.61102e+06,4.6416e-07
1.0263e-09,3.41697e-12,300.355,2.41799e+17,2.61102e+06,4.6416e-07
9.75571e-09,6.14605e-13,15873.1,4.29991e+17,2.61102e+06,4.6416e-07
6.37617e-08,1.09336e-13,583173,7.64641e+17,2.61102e+06,4.6416e-07
1.01916e-07,1.94435e-14,5.24162e+06,1.35973e+18,2.61102e+06,4.6416e-07
1.35914e-05,2.55764e-05,0.531405,2.41799e+14,2.61102e+06,5.9948e-07
3.91922e-06,8.0738e-06,0.485424,4.29991e+14,2.61102e+06,5.9948e-07
1.11713e-06,2.54536e-06,0.438889,7.64641e+14,2.61102e+06,5.9948e-07
3.15398e-07,8.00552e-07,0.393976,1.35973e+15,2.61102e+06,5.9948e-07
8.81715e-08,2.5072e-07,0.351674,2.41799e+15,2.61102e+06,5.9948e-07
2.43653e-08,7.79371e-08,0.312627,4.29991e+15,2.61102e+06,5.9948e-07
6.6848e-09,2.39131e-08,0.279546,7.64641e+15,2.61102e+06,5.9948e-07
2.36117e-09,7.17239e-09,0.329203,1.35973e+16,2.61102e+06,5.9948e-07
5.00824e-10,2.06948e-09,0.242004,2.41799e+16,2.61102e+06,5.9948e-07
1.38192e-10,5.60293e-10,0.246643,4.29991e+16,2.61102e+06,5.9948e-07
1.08902e-10,1.37651e-10,0.791144,7.64641e+16,2.61102e+06,5.9948e-07
7.93292e-11,2.9769e-11,2.66483,1.35973e+17,2.61102e+06,5.9948e-07
1.7114e-09,5.69975e-12,300.258,2.41799e+17,2.61102e+06,5.9948e-07
1.61062e-08,1.0252e-12,15710.3,4.29991e+17,2.61102e+06,5.9948e-07
8.63491e-08,1.8238e-13,473458,7.64641e+17,2.61102e+06,5.9948e-07
1.33798e-07,3.24331e-14,4.12535e+06,1.35973e+18,2.61102e+06,5.9948e-07
2.26742e-05,4.26641e-05,0.531458,2.41799e+14,2.61102e+06,7.7426e-07
6.53971e-06,1.3468e-05,0.485575,4.29991e+14,2.61102e+06,7.7426e-07
1.86465e-06,4.24593e-06,0.439161,7.64641e+14,2.61102e+06,7.7426e-07
5.27194e-07,1.33541e-06,0.394781,1.35973e+15,2.61102e+06,7.7426e-07
1.47582e-07,4.18227e-07,0.352874,2.41799e+15,2.61102e+06,7.7426e-07
4.08221e-08,1.30007e-07,0.313998,4.29991e+15,2.61102e+06,7.7426e-07
1.14691e-08,3.98896e-08,0.287521,7.64641e+15,2.61102e+06,7.7426e-07
4.04442e-09,1.19643e-08,0.33804,1.35973e+16,2.61102e+06,7.7426e-07
8.69184e-10,3.45212e-09,0.251782,2.41799e+16,2.61102e+06,7.7426e-07
2.39045e-10,9.34629e-10,0.255765,4.29991e+16,2.61102e+06,7.7426e-07
1.82756e-10,2.29616e-10,0.795921,7.64641e+16,2.61102e+06,7.7426e-07
1.32569e-10,4.96579e-11,2.66964,1.35973e+17,2.61102e+06,7.7426e-07
2.85144e-09,9.50779e-12,299.906,2.41799e+17,2.61102e+06,7.7426e-07
2.58107e-08,1.71015e-12,15092.7,4.29991e+17,2.61102e+06,7.7426e-07
1.15868e-07,3.04229e-13,380858,7.64641e+17,2.61102e+06,7.7426e-07
1.75006e-07,5.4102e-14,3.23474e+06,1.35973e+18,2.61102e+06,7.7426e-07
3.7827e-05,7.11687e-05,0.531511,2.41799e+14,2.61102e+06,1e-06
1.0912e-05,2.24662e-05,0.485708,4.29991e+14,2.61102e+06,1e-06
3.1122e-06,7.08271e-06,0.439408,7.64641e+14,2.61102e+06,1e-06
8.8092e-07,2.22762e-06,0.395454,1.35973e+15,2.61102e+06,1e-06
2.4688e-07,6.97652e-07,0.353873,2.41799e+15,2.61102e+06,1e-06
6.8345e-08,2.16868e-07,0.315146,4.29991e+15,2.61102e+06,1e-06
1.9579e-08,6.65405e-08,0.294242,7.64641e+15,2.61102e+06,1e-06
6.8947e-09,1.99579e-08,0.345463,1.35973e+16,2.61102e+06,1e-06
1.4971e-09,5.75854e-09,0.259979,2.41799e+16,2.61102e+06,1e-06
4.1072e-10,1.55907e-09,0.263439,4.29991e+16,2.61102e+06,1e-06
3.0621e-10,3.83027e-10,0.799448,7.64641e+16,2.61102e+06,1e-06
2.2146e-10,8.28351e-11,2.6735,1.35973e+17,2.61102e+06,1e-06
4.7518e-09,1.58601e-11,299.607,2.41799e+17,2.61102e+06,1e-06
4.1597e-08,2.85273e-12,14581.5,4.29991e+17,2.61102e+06,1e-06
1.5665e-07,5.07489e-13,308676,7.64641e+17,2.61102e+06,1e-06
2.2953e-07,9.02484e-14,2.54331e+06,1.35973e+18,2.61102e+06,1e-06
9.14035e-17,1.69119e-16,0.540467,2.41799e+14,2.90113e+06,1.6681e-12
2.6391e-17,5.33959e-17,0.494251,4.29991e+14,2.90113e+06,1.6681e-12
7.53764e-18,1.68388e-17,0.447635,7.64641e+14,2.90113e+06,1.6681e-12
2.13033e-18,5.29894e-18,0.40203,1.35973e+15,2.90113e+06,1.6681e-12
5.95612e-19,1.66114e-18,0.358557,2.41799e+15,2.90113e+06,1.6681e-12
1.64251e-19,5.17246e-19,0.317549,4.29991e+15,2.90113e+06,1.6681e-12
4.44198e-20,1.59176e-19,0.279061,7.64641e+15,2.90113e+06,1.6681e-12
1.16819e-20,4.79883e-20,0.243432,1.35973e+16,2.90113e+06,1.6681e-12
2.93469e-21,1.39667e-20,0.21012,2.41799e+16,2.90113e+06,1.6681e-12
6.93179e-22,3.8345e-21,0.180774,4.29991e+16,2.90113e+06,1.6681e-12
2.03175e-22,9.61521e-22,0.211305,7.64641e+16,2.90113e+06,1.6681e-12
6.72495e-22,2.13109e-22,3.15564,1.35973e+17,2.90113e+06,1.6681e-12
7.27292e-21,4.15886e-23,174.878,2.41799e+17,2.90113e+06,1.6681e-12
7.2539e-20,7.52719e-24,9636.92,4.29991e+17,2.90113e+06,1.6681e-12
6.28056e-18,1.33965e-24,4.68821e+06,7.64641e+17,2.90113e+06,1.6681e-12
2.93802e-13,2.38235e-25,1.23325e+12,1.35973e+18,2.90113e+06,1.6681e-12
1.52467e-16,2.82099e-16,0.540472,2.41799e+14,2.90113e+06,2.1544e-12
4.4023e-17,8.9067e-17,0.494269,4.29991e+14,2.90113e+06,2.1544e-12
1.25733e-17,2.8088e-17,0.44764,7.64641e+14,2.90113e+06,2.1544e-12
3.55347e-18,8.83888e-18,0.402027,1.35973e+15,2.90113e+06,2.1544e-12
9.93502e-19,2.77085e-18,0.358554,2.41799e+15,2.90113e+06,2.1544e-12
2.73975e-19,8.62791e-19,0.317545,4.29991e+15,2.90113e+06,2.1544e-12
7.40963e-20,2.65513e-19,0.279068,7.64641e+15,2.90113e+06,2.1544e-12
1.95158e-20,8.00467e-20,0.243806,1.35973e+16,2.90113e+06,2.1544e-12
4.89501e-21,2.32972e-20,0.210112,2.41799e+16,2.90113e+06,2.1544e-12
1.15472e-21,6.39612e-21,0.180534,4.29991e+16,2.90113e+06,2.1544e-12
3.18334e-22,1.60386e-21,0.19848,7.64641e+16,2.90113e+06,2.1544e-12
8.83886e-22,3.55476e-22,2.48649,1.35973e+17,2.90113e+06,2.1544e-12
1.2739e-20,6.93717e-23,183.633,2.41799e+17,2.90113e+06,2.1544e-12
1.07477e-19,1.25557e-23,8559.97,4.29991e+17,2.90113e+06,2.1544e-12
1.00807e-17,2.2346e-24,4.51117e+06,7.64641e+17,2.90113e+06,2.1544e-12
3.87038e-13,3.97387e-25,9.73958e+11,1.35973e+18,2.90113e+06,2.1544e-12
2.54335e-16,4.70599e-16,0.54045,2.41799e+14,2.90113e+06,2.7826e-12
7.34356e-17,1.48582e-16,0.494244,4.29991e+14,2.90113e+06,2.7826e-12
2.09741e-17,4.68564e-17,0.447625,7.64641e+14,2.90113e+06,2.7826e-12
5.92777e-18,1.4745e-17,0.402018,1.35973e+15,2.90113e+06,2.7826e-12
1.65732e-18,4.62235e-18,0.358545,2.41799e+15,2.90113e+06,2.7826e-12
4.57042e-19,1.43931e-18,0.317542,4.29991e+15,2.90113e+06,2.7826e-12
1.23603e-19,4.4293e-19,0.279058,7.64641e+15,2.90113e+06,2.7826e-12
3.25926e-20,1.33534e-19,0.244077,1.35973e+16,2.90113e+06,2.7826e-12
8.16554e-21,3.88644e-20,0.210103,2.41799e+16,2.90113e+06,2.7826e-12
1.92422e-21,1.067e-20,0.180339,4.29991e+16,2.90113e+06,2.7826e-12
5.04485e-22,2.67557e-21,0.188553,7.64641e+16,2.90113e+06,2.7826e-12
1.16722e-21,5.93006e-22,1.96831,1.35973e+17,2.90113e+06,2.7826e-12
2.20343e-20,1.15726e-22,190.4,2.41799e+17,2.90113e+06,2.7826e-12
1.61822e-19,2.09455e-23,7725.87,4.29991e+17,2.90113e+06,2.7826e-12
1.63049e-17,3.72777e-24,4.37391e+06,7.64641e+17,2.90113e+06,2.7826e-12
5.12499e-13,6.62922e-25,7.73091e+11,1.35973e+18,2.90113e+06,2.7826e-12
4.24248e-16,7.84978e-16,0.540459,2.41799e+14,2.90113e+06,3.5938e-12
1.22495e-16,2.4784e-16,0.494249,4.29991e+14,2.90113e+06,3.5938e-12
3.4986e-17,7.81584e-17,0.44763,7.64641e+14,2.90113e+06,3.5938e-12
9.88798e-18,2.45953e-17,0.402027,1.35973e+15,2.90113e+06,3.5938e-12
2.76449e-18,7.71025e-18,0.358548,2.41799e+15,2.90113e+06,3.5938e-12
7.62389e-19,2.40083e-18,0.317552,4.29991e+15,2.90113e+06,3.5938e-12
2.06176e-19,7.38825e-19,0.27906,7.64641e+15,2.90113e+06,3.5938e-12
5.44173e-20,2.2274e-19,0.244308,1.35973e+16,2.90113e+06,3.5938e-12
1.36205e-20,6.48273e-20,0.210104,2.41799e+16,2.90113e+06,3.5938e-12
3.20714e-21,1.7798e-20,0.180196,4.29991e+16,2.90113e+06,3.5938e-12
8.07167e-22,4.46295e-21,0.180859,7.64641e+16,2.90113e+06,3.5938e-12
1.55019e-21,9.89157e-22,1.56718,1.35973e+17,2.90113e+06,3.5938e-12
3.77672e-20,1.93036e-22,195.649,2.41799e+17,2.90113e+06,3.5938e-12
2.47376e-19,3.49379e-23,7080.44,4.29991e+17,2.90113e+06,3.5938e-12
2.65373e-17,6.21806e-24,4.26778e+06,7.64641e+17,2.90113e+06,3.5938e-12
6.82966e-13,1.10578e-24,6.17633e+11,1.35973e+18,2.90113e+06,3.5938e-12
7.07705e-16,1.30944e-15,0.540465,2.41799e+14,2.90113e+06,4.6416e-12
2.04337e-16,4.13428e-16,0.494251,4.29991e+14,2.90113e+06,4.6416e-12
5.83588e-17,1.30378e-16,0.447614,7.64641e+14,2.90113e+06,4.6416e-12
1.64939e-17,4.1028e-17,0.402017,1.35973e+15,2.90113e+06,4.6416e-12
4.61148e-18,1.28616e-17,0.358545,2.41799e+15,2.90113e+06,4.6416e-12
1.27171e-18,4.00487e-18,0.31754,4.29991e+15,2.90113e+06,4.6416e-12
3.43924e-19,1.23245e-18,0.279057,7.64641e+15,2.90113e+06,4.6416e-12
9.08268e-20,3.71558e-19,0.244449,1.35973e+16,2.90113e+06,4.6416e-12
2.27202e-20,1.0814e-19,0.2101,2.41799e+16,2.90113e+06,4.6416e-12
5.34666e-21,2.96893e-20,0.180087,4.29991e+16,2.90113e+06,4.6416e-12
1.30253e-21,7.44475e-21,0.174959,7.64641e+16,2.90113e+06,4.6416e-12
2.08649e-21,1.65003e-21,1.26451,1.35973e+17,2.90113e+06,4.6416e-12
6.16033e-20,3.22007e-22,191.311,2.41799e+17,2.90113e+06,4.6416e-12
3.77747e-19,5.82806e-23,6481.52,4.29991e+17,2.90113e+06,4.6416e-12
4.33502e-17,1.03725e-23,4.17935e+06,7.64641e+17,2.90113e+06,4.6416e-12
9.12678e-13,1.84457e-24,4.9479e+11,1.35973e+18,2.90113e+06,4.6416e-12
1.1805e-15,2.18423e-15,0.540463,2.41799e+14,2.90113e+06,5.9948e-12
3.40846e-16,6.89626e-16,0.494248,4.29991e+14,2.90113e+06,5.9948e-12
9.73496e-17,2.17479e-16,0.447628,7.64641e+14,2.90113e+06,5.9948e-12
2.75137e-17,6.84375e-17,0.402027,1.35973e+15,2.90113e+06,5.9948e-12
7.69253e-18,2.14541e-17,0.358558,2.41799e+15,2.90113e+06,5.9948e-12
2.12132e-18,6.6804e-18,0.317544,4.29991e+15,2.90113e+06,5.9948e-12
5.73696e-19,2.05581e-18,0.279061,7.64641e+15,2.90113e+06,5.9948e-12
1.51507e-19,6.19784e-19,0.244451,1.35973e+16,2.90113e+06,5.9948e-12
3.78985e-20,1.80385e-19,0.210098,2.41799e+16,2.90113e+06,5.9948e-12
8.91427e-21,4.95238e-20,0.18,4.29991e+16,2.90113e+06,5.9948e-12
2.1179e-21,1.24184e-20,0.170546,7.64641e+16,2.90113e+06,5.9948e-12
2.90592e-21,2.75237e-21,1.05579,1.35973e+17,2.90113e+06,5.9948e-12
8.63791e-20,5.3713e-22,160.816,2.41799e+17,2.90113e+06,5.9948e-12
5.53938e-19,9.72161e-23,5698,4.29991e+17,2.90113e+06,5.9948e-12
7.07806e-17,1.7302e-23,4.09089e+06,7.64641e+17,2.90113e+06,5.9948e-12
1.20519e-12,3.07688e-24,3.91694e+11,1.35973e+18,2.90113e+06,5.9948e-12
1.96918e-15,3.64354e-15,0.540457,2.41799e+14,2.90113e+06,7.7426e-12
5.6857e-16,1.15037e-15,0.49425,4.29991e+14,2.90113e+06,7.7426e-12
1.62386e-16,3.62778e-16,0.447616,7.64641e+14,2.90113e+06,7.7426e-12
4.5895e-17,1.14161e-16,0.40202,1.35973e+15,2.90113e+06,7.7426e-12
1.28318e-17,3.57878e-17,0.358553,2.41799e+15,2.90113e+06,7.7426e-12
3.5386e-18,1.11436e-17,0.317545,4.29991e+15,2.90113e+06,7.7426e-12
9.56985e-19,3.42932e-18,0.27906,7.64641e+15,2.90113e+06,7.7426e-12
2.52726e-19,1.03387e-18,0.244448,1.35973e+16,2.90113e+06,7.7426e-12
6.32183e-20,3.00901e-19,0.210097,2.41799e+16,2.90113e+06,7.7426e-12
1.48635e-20,8.2611e-20,0.179921,4.29991e+16,2.90113e+06,7.7426e-12
3.4621e-21,2.07152e-20,0.167129,7.64641e+16,2.90113e+06,7.7426e-12
4.10544e-21,4.59125e-21,0.894187,1.35973e+17,2.90113e+06,7.7426e-12
